year	lifeExp	country	continent	pop	gdpPercap
2007	54.791	Djibouti	Africa	496374	2082.481567
2007	55.322	Congo, Rep.	Africa	3800610	3632.557798
2007	56.007	Guinea	Africa	9947814	942.6542111
2007	56.728	Benin	Africa	8078314	1441.284873
2007	56.735	Gabon	Africa	1454867	13206.48452
2007	56.867	Niger	Africa	12894865	619.6768924
2007	58.04	Eritrea	Africa	4906585	641.3695236
2007	58.42	Togo	Africa	5701579	882.9699438
2007	58.556	Sudan	Africa	42292929	2602.394995
2007	59.443	Madagascar	Africa	19167654	1044.770126
2007	59.448	Gambia	Africa	1688359	752.7497265
2007	59.545	Iraq	Asia	27499638	4471.061906
2007	59.723	Cambodia	Asia	14131858	1713.778686
2007	60.022	Ghana	Africa	22873338	1327.60891
2007	60.916	Haiti	Americas	8502814	1201.637154
2007	62.069	Myanmar	Asia	47761980	944
2007	62.698	Yemen, Rep.	Asia	22211743	2280.769906
2007	63.062	Senegal	Africa	12267493	1712.472136
2007	63.785	Nepal	Asia	28901790	1091.359778
2007	64.062	Bangladesh	Asia	150448339	1391.253792
2007	64.164	Mauritania	Africa	3270065	1803.151496
2007	64.698	India	Asia	1110396331	2452.210407
2007	65.152	Comoros	Africa	710960	986.1478792
2007	65.483	Pakistan	Asia	169270617	2605.94758
2007	65.528	Sao Tome and Principe	Africa	199579	1598.435089
2007	65.554	Bolivia	Americas	9119152	3822.137084
2007	66.803	Mongolia	Asia	2874127	3095.772271
2007	67.297	Korea, Dem. Rep.	Asia	23301725	1593.06548
2007	69.819	Trinidad and Tobago	Americas	1056608	18008.50924
2007	70.198	Honduras	Americas	7483763	3548.330846
2007	70.259	Guatemala	Americas	12572928	5186.050003
2007	70.616	Thailand	Asia	65068149	7458.396327
2007	70.65	Indonesia	Asia	223547000	3540.651564
2007	70.964	Iran	Asia	69453570	11605.71449
2007	71.164	Morocco	Africa	33757175	3820.17523
2007	71.338	Egypt	Africa	80264543	5581.180998
2007	71.421	Peru	Americas	28674757	7408.905561
2007	71.688	Philippines	Asia	91077287	3190.481016
2007	71.752	Paraguay	Americas	6667147	4172.838464
2007	71.777	Turkey	Europe	71158647	8458.276384
2007	71.878	El Salvador	Americas	6939688	5728.353514
2007	71.993	Lebanon	Asia	3921278	10461.05868
2007	72.235	Dominican Republic	Americas	9319622	6025.374752
2007	72.301	Algeria	Africa	33333216	6223.367465
2007	72.39	Brazil	Americas	190010647	9065.800825
2007	72.396	Sri Lanka	Asia	20378239	3970.095407
2007	72.476	Romania	Europe	22276056	10808.47561
2007	72.535	Jordan	Asia	6053193	4519.461171
2007	72.567	Jamaica	Americas	2780132	7320.880262
2007	72.777	Saudi Arabia	Asia	27601038	21654.83194
2007	72.801	Mauritius	Africa	1250882	10956.99112
2007	72.889	Colombia	Americas	44227550	7006.580419
2007	72.899	Nicaragua	Americas	5675356	2749.320965
2007	72.961	China	Asia	1318683096	4959.114854
2007	73.005	Bulgaria	Europe	7322858	10680.79282
2007	73.338	Hungary	Europe	9956108	18008.94444
2007	73.422	West Bank and Gaza	Asia	4018332	3025.349798
2007	73.747	Venezuela	Americas	26084662	11415.80569
2007	73.923	Tunisia	Africa	10276158	7092.923025
2007	73.952	Libya	Africa	6036914	12057.49928
2007	74.002	Serbia	Europe	10150265	9786.534714
2007	74.143	Syria	Asia	19314747	4184.548089
2007	74.241	Malaysia	Asia	24821286	12451.6558
2007	74.249	Vietnam	Asia	85262356	2441.576404
2007	74.543	Montenegro	Europe	684736	9253.896111
2007	74.663	Slovak Republic	Europe	5447502	18678.31435
2007	74.852	Bosnia and Herzegovina	Europe	4552198	7446.298803
2007	74.994	Ecuador	Americas	13755680	6873.262326
2007	75.32	Argentina	Americas	40301927	12779.37964
2007	75.537	Panama	Americas	3242173	9809.185636
2007	75.563	Poland	Europe	38518241	15389.92468
2007	75.635	Bahrain	Asia	708573	29796.04834
2007	75.64	Oman	Asia	3204897	22316.19287
2007	75.748	Croatia	Europe	4493312	14619.22272
2007	76.195	Mexico	Americas	108700891	11977.57496
2007	76.384	Uruguay	Americas	3447496	10611.46299
2007	76.423	Albania	Europe	3600523	5937.029526
2007	76.442	Reunion	Africa	798094	7670.122558
2007	76.486	Czech Republic	Europe	10228744	22833.30851
2007	77.588	Kuwait	Asia	2505559	47306.98978
2007	77.926	Slovenia	Europe	2009245	25768.25759
2007	78.098	Portugal	Europe	10642836	20509.64777
2007	78.242	United States	Americas	301139947	42951.65309
2007	78.273	Cuba	Americas	11416987	8948.102923
2007	78.332	Denmark	Europe	5468120	35278.41874
2007	78.4	Taiwan	Asia	23174294	28718.27684
2007	78.553	Chile	Americas	16284741	13171.63885
2007	78.623	Korea, Rep.	Asia	49044790	23348.13973
2007	78.746	Puerto Rico	Americas	3942491	19328.70901
2007	78.782	Costa Rica	Americas	4133884	9645.06142
2007	78.885	Ireland	Europe	4109086	40675.99635
2007	79.313	Finland	Europe	5238460	33207.0844
2007	79.406	Germany	Europe	82400996	32170.37442
2007	79.425	United Kingdom	Europe	60776238	33203.26128
2007	79.441	Belgium	Europe	10392226	33692.60508
2007	79.483	Greece	Europe	10706290	27538.41188
2007	79.762	Netherlands	Europe	16570613	36797.93332
2007	79.829	Austria	Europe	8199783	36126.4927
2007	79.972	Singapore	Asia	4553009	47143.17964
2007	80.196	Norway	Europe	4627926	49357.19017
2007	80.546	Italy	Europe	58147733	28569.7197
2007	80.653	Canada	Americas	33390141	36319.23501
2007	80.657	France	Europe	61083916	30470.0167
2007	80.745	Israel	Asia	6426679	25523.2771
2007	80.884	Sweden	Europe	9031088	33859.74835
2007	80.941	Spain	Europe	40448191	28821.0637
2007	81.701	Switzerland	Europe	7554661	37506.41907
2007	81.757	Iceland	Europe	301931	36180.78919
2007	82.208	Hong Kong, China	Asia	6980412	39724.97867
2007	82.603	Japan	Asia	127467972	31656.06806
